customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1131-QQZEB,1,71,23.95,1756.2,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
5716-EZXZN,0,65,99.05,6416.7,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False
6837-BJYDQ,0,3,19.6,61.35,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2135-RXIHG,0,1,45.65,45.65,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
6440-DKQGE,0,30,64.5,1929.95,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False
3466-BYAVD,0,15,69.5,1071.4,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False
3780-YVMFA,0,8,68.55,564.35,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
3874-EQOEP,0,7,95.0,655.5,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True
1679-JRFBR,0,70,108.15,7930.55,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
9073-ZZIAY,0,62,86.1,5215.25,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False
3077-RSNTJ,0,6,19.7,113.5,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
6551-GNYDG,0,14,80.9,1152.8,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False
9167-APMXZ,0,22,84.15,1821.95,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False
2749-CTKAJ,0,22,20.15,419.9,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
6371-NZYEG,0,16,64.25,1024.0,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False
7554-NEWDD,0,10,25.7,251.6,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
8992-VONJD,0,13,56.0,764.55,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0867-MKZVY,0,20,82.4,1592.35,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
4482-EWFMI,0,2,69.7,135.2,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
4648-YPBTM,0,53,73.9,3958.25,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False
2907-ILJBN,0,11,20.6,233.9,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
6345-FZOQH,0,69,19.9,1363.45,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
3376-BMGFE,0,4,70.9,273.0,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True
5997-OPVFA,0,72,89.05,6254.45,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False
3445-HXXGF,1,58,45.3,2651.2,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
1159-WFSGR,0,16,20.4,321.4,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
7654-YWJUF,0,43,84.25,3539.25,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False
1875-QIVME,0,2,104.4,242.8,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True
6727-IOTLZ,0,14,81.95,1181.75,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
0691-JVSYA,0,53,94.85,5000.2,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True
5918-VUKWP,0,32,20.55,654.55,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
1744-JHKYS,0,34,24.7,780.2,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
2656-FMOKZ,1,15,74.45,1145.7,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
2070-FNEXE,1,7,76.45,503.6,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
5947-SGKCL,0,15,105.35,1559.25,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False
3712-PKXZA,0,61,20.55,1252.0,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
6317-YPKDH,0,1,29.95,29.95,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
6582-OIVSP,0,1,45.3,45.3,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
9367-WXLCH,0,8,84.5,662.65,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True
5524-KHNJP,0,33,74.75,2453.3,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1918-ZBFQJ,0,13,79.25,1111.65,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
1024-GUALD,0,1,24.8,24.8,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
4827-USJHP,0,20,51.8,1023.85,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
8167-GJLRN,0,3,30.4,82.15,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0956-SYCWG,0,13,19.65,244.8,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
8017-UVSZU,0,40,56.6,2379.1,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
7100-FQPRV,0,43,71.9,3173.35,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False
2472-OVKUP,0,6,91.0,531.0,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
2984-RGEYA,0,69,19.75,1375.4,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
9680-NIAUV,0,72,109.7,8129.3,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False
2146-EGVDT,0,59,19.3,1192.7,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
2604-IJPDU,0,20,96.55,1901.65,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False
9178-JHUVJ,0,24,24.1,587.4,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
6168-YBYNP,0,59,111.35,6519.75,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
